css-4rbku5 href,css-901oao,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,css-4rbku5 href 6,Impressions,r-4qtqp9 src,css-4rbku5 2,css-4rbku5 href 7,css-4rbku5 3,css-4rbku5 href 8,css-4rbku5 4,css-4rbku5 href 9,css-4rbku5 5,css-4rbku5 href 10
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720109977829048425,Nov 2,Love for Team India,12,71,2.1K,https://twitter.com/RVCJ_FB/status/1720109977829048425/analytics,20K,https://abs-0.twimg.com/emoji/v2/svg/1f1ee-1f1f3.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720106642644361412,Nov 2,Twice time M.O.M for Shami,19,256,3.7K,https://twitter.com/RVCJ_FB/status/1720106642644361412/analytics,30K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720105372273574287,Nov 2,Assam,10,20,806,https://twitter.com/RVCJ_FB/status/1720105372273574287/analytics,15K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720093192065012158,Nov 2,Fifers For Mohd Shami,22,424,5.3K,https://twitter.com/RVCJ_FB/status/1720093192065012158/analytics,35K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720091420869190138,Nov 2,Kohli Ko Ball Do,23,1.2K,22K,https://twitter.com/RVCJ_FB/status/1720091420869190138/analytics,206K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720089992935121143,Nov 2,That Moment!,26,296,5.9K,https://twitter.com/RVCJ_FB/status/1720089992935121143/analytics,93K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720088328534622458,Nov 2,Chad Version of Indian Pacers,32,467,9.8K,https://twitter.com/RVCJ_FB/status/1720088328534622458/analytics,118K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720084918410285126,Nov 2,That's KL Rahul for you,39,768,14K,https://twitter.com/RVCJ_FB/status/1720084918410285126/analytics,138K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720083264634044768,Nov 2,Our Pace Trio,27,166,1.9K,https://twitter.com/RVCJ_FB/status/1720083264634044768/analytics,23K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720081876747186234,Nov 2,Looks Like KL Rahul Will Be Awarded With Best Fielder Medal,37,35,777,https://twitter.com/RVCJ_FB/status/1720081876747186234/analytics,22K,https://abs-0.twimg.com/emoji/v2/svg/1f3c5.svg,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720081488245567897,Nov 2,Virat Kohli,13,713,13K,https://twitter.com/RVCJ_FB/status/1720081488245567897/analytics,84K,https://abs-0.twimg.com/emoji/v2/svg/1f60e.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720080880855875930,Nov 2,Aate Hi Cha Gaya,15,51,2.3K,https://twitter.com/RVCJ_FB/status/1720080880855875930/analytics,35K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720078809838633338,Nov 2,Siraj to Sri Lankan Batsmen,33,118,4.1K,https://twitter.com/RVCJ_FB/status/1720078809838633338/analytics,71K,https://abs-0.twimg.com/emoji/v2/svg/1f92d.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720075826631455218,Nov 2,Boom-Boom Bumrah,15,51,1K,https://twitter.com/RVCJ_FB/status/1720075826631455218/analytics,17K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720065773811777943,Nov 2,Tell Me A Better Story Than Bumrah & New Ball,35,39,838,https://twitter.com/RVCJ_FB/status/1720065773811777943/analytics,13K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720063335776088134,Nov 2,Speed will be Speed,15,22,549,https://twitter.com/RVCJ_FB/status/1720063335776088134/analytics,15K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720057198427119912,Nov 2,358 Runs Target for Sri Lanka,28,192,4K,https://twitter.com/RVCJ_FB/status/1720057198427119912/analytics,35K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720055170892169262,Nov 2,5 Wicket Haul for Dilshan Madushanka,24,34,806,https://twitter.com/RVCJ_FB/status/1720055170892169262/analytics,14K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720053766416994736,Nov 2,A Fine Knock by Shreyas Iyer,17,186,2.7K,https://twitter.com/RVCJ_FB/status/1720053766416994736/analytics,36K,https://abs-0.twimg.com/emoji/v2/svg/1f44f.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720051925687918839,Nov 2,That's Indian Batting Line Up For You,20,37,854,https://twitter.com/RVCJ_FB/status/1720051925687918839/analytics,11K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720050049433194601,Nov 2,CLASS has five letters so does KOHLI,37,949,10K,https://twitter.com/RVCJ_FB/status/1720050049433194601/analytics,123K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720047925508932062,Nov 2,Yuzi Chahal & Dhanashree spotted in today's match..,198,281,9.6K,https://twitter.com/RVCJ_FB/status/1720047925508932062/analytics,349K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720044207837184036,Nov 2,Iconic Wankhede Stair,17,62,1.8K,https://twitter.com/RVCJ_FB/status/1720044207837184036/analytics,16K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720041303092998541,Nov 2,Our Players,56,348,2.8K,https://twitter.com/RVCJ_FB/status/1720041303092998541/analytics,64K,https://abs-0.twimg.com/emoji/v2/svg/1f97a.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720039847669420075,Nov 2,106 Meters Six By Shreyas Iyer,31,283,9.4K,https://twitter.com/RVCJ_FB/status/1720039847669420075/analytics,71K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720019599738249336,Nov 2,Fifty for Shubman Gill,16,43,917,https://twitter.com/RVCJ_FB/status/1720019599738249336/analytics,13K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720017472768913821,Nov 2,Fifty for Virat Kohli,28,386,5.5K,https://twitter.com/RVCJ_FB/status/1720017472768913821/analytics,54K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720014635167043656,Nov 2,Any Guesses??,604,169,6.9K,https://twitter.com/RVCJ_FB/status/1720014635167043656/analytics,308K,https://abs-0.twimg.com/emoji/v2/svg/1f92d.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720013004547453067,Nov 2,1000 ODI runs in a year (most times),23,233,3.8K,https://twitter.com/RVCJ_FB/status/1720013004547453067/analytics,28K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720008077309812858,Nov 2,Special armbands!,15,47,1K,https://twitter.com/RVCJ_FB/status/1720008077309812858/analytics,14K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720004934136193045,Nov 2,Catch Efficiency!,130,54,1.3K,https://twitter.com/RVCJ_FB/status/1720004934136193045/analytics,81K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720002804939690217,Nov 2,Sabki friend list mein milega..,52,8,359,https://twitter.com/RVCJ_FB/status/1720002804939690217/analytics,36K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719997108751884318,Nov 2,Rohit Sharma gone after scoring 4 Runs in 2 Balls,65,194,3.1K,https://twitter.com/RVCJ_FB/status/1719997108751884318/analytics,55K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719991550154064069,Nov 2,Sri Lanka opt to bowl first,100,30,825,https://twitter.com/RVCJ_FB/status/1719991550154064069/analytics,41K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719989694442955219,Nov 2,Rinku Singh!,34,171,5.6K,https://twitter.com/RVCJ_FB/status/1719989694442955219/analytics,69K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719971360578138230,Nov 2,Which Team?,346,62,1.9K,https://twitter.com/RVCJ_FB/status/1719971360578138230/analytics,120K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719969018155868490,Nov 2,Road Accidents,16,29,754,https://twitter.com/RVCJ_FB/status/1719969018155868490/analytics,22K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719962468783394994,Nov 2,India vs Sri Lanka,15,72,2.4K,https://twitter.com/RVCJ_FB/status/1719962468783394994/analytics,20K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719960085932503070,Nov 2,Congratulations to the couple,17,20,488,https://twitter.com/RVCJ_FB/status/1719960085932503070/analytics,22K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719727551000764515,Nov 1,Rohit Sharma,110,1.6K,29K,https://twitter.com/RVCJ_FB/status/1719727551000764515/analytics,561K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719956765595546051,Nov 2,Bazball!,22,55,1.4K,https://twitter.com/RVCJ_FB/status/1719956765595546051/analytics,19K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719953943235899815,Nov 2,Virat Kohli on his International Career,19,257,4.7K,https://twitter.com/RVCJ_FB/status/1719953943235899815/analytics,45K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719768767801237820,Nov 1,Indian Player,718,206,9.1K,https://twitter.com/RVCJ_FB/status/1719768767801237820/analytics,588K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719916281531678729,Nov 2,Meanwhile Many Cricket Fans Grew Up,43,362,5.8K,https://twitter.com/RVCJ_FB/status/1719916281531678729/analytics,152K,https://abs-0.twimg.com/emoji/v2/svg/1f97a.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719943968438571451,Nov 2,Priority!,18,17,426,https://twitter.com/RVCJ_FB/status/1719943968438571451/analytics,14K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719731406904135812,Nov 1,Spot the Bavuma in this video...,209,921,12K,https://twitter.com/RVCJ_FB/status/1719731406904135812/analytics,947K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719922397808415051,Nov 2,ICT Fans right now,38,249,6.8K,https://twitter.com/RVCJ_FB/status/1719922397808415051/analytics,157K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719919956144611729,Nov 2,Son-Papdi shuru ho gayi..,21,18,422,https://twitter.com/RVCJ_FB/status/1719919956144611729/analytics,12K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719916281531678729,Nov 2,Meanwhile Many Cricket Fans Grew Up,43,362,5.8K,https://twitter.com/RVCJ_FB/status/1719916281531678729/analytics,152K,https://abs-0.twimg.com/emoji/v2/svg/1f97a.svg,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719912645674078449,Nov 2,Happy Birthday King Shah Rukh Khan!,56,1.2K,6.6K,https://twitter.com/RVCJ_FB/status/1719912645674078449/analytics,126K,https://abs-0.twimg.com/emoji/v2/svg/1f451.svg,#HappyBirthdaySRK,https://twitter.com/hashtag/HappyBirthdaySRK?src=hashtag_click,#HappyBirthdayShahRukhKhan,https://twitter.com/hashtag/HappyBirthdayShahRukhKhan?src=hashtag_click,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719907124329984325,Nov 2,Today's match.,26,197,7K,https://twitter.com/RVCJ_FB/status/1719907124329984325/analytics,101K,,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSL,https://twitter.com/hashtag/INDvsSL?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719776318492119299,Nov 1,Efforts Matter!,12,21,406,https://twitter.com/RVCJ_FB/status/1719776318492119299/analytics,15K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719772540757749868,Nov 1,Strict Teacher!,16,37,1K,https://twitter.com/RVCJ_FB/status/1719772540757749868/analytics,18K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719768767801237820,Nov 1,Indian Player,718,206,9.1K,https://twitter.com/RVCJ_FB/status/1719768767801237820/analytics,588K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719762586563121544,Nov 1,Test of Your Self..,54,104,1.6K,https://twitter.com/RVCJ_FB/status/1719762586563121544/analytics,76K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719760283919585679,Nov 1,Jimmy Sheirgill,28,33,667,https://twitter.com/RVCJ_FB/status/1719760283919585679/analytics,24K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719757474528674033,Nov 1,Insta DP of Messi,29,92,2K,https://twitter.com/RVCJ_FB/status/1719757474528674033/analytics,49K,https://abs-0.twimg.com/emoji/v2/svg/1f92d.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719741278009851929,Nov 1,South Africa beats New Zealand by 190 Runs,25,138,4.4K,https://twitter.com/RVCJ_FB/status/1719741278009851929/analytics,51K,,#SAvsNZ,https://twitter.com/hashtag/SAvsNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#SAvNZ,https://twitter.com/hashtag/SAvNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1719736677562999018,Nov 1,Virat Kohli,46,454,10K,https://twitter.com/RVCJ_FB/status/1719736677562999018/analytics,112K,,,,,,,,,
