css-4rbku5 href 2,UserId,Tweet_Url,Date-time,Tweets,css-4rbku5 href 6,Comments,Retweets,Likes,Impressions,css-4rbku5 3
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1453413921822580747,"Oct 27, 2021","Climate change isn’t a distant environmental issue—it’s already having an immediate impact on our lives, including huge national security implications as more communities come under stress.",https://t.co/wLnJgynwCs,934,2K,10K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1452687910055002115,"Oct 25, 2021","When you look at the history of big social movements, they’re usually started and sustained by young people who put in the work to make it happen. As we look to COP26, I’m inspired by the young people using their voices in the fight against climate change.",,1.2K,2.2K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1446868274671755271,"Oct 9, 2021","Congratulations to Maria Ressa and Dmitry Muratov. This award is a tribute to their extraordinary courage and the enduring value of fact-based journalism and freedom of expression, which is under threat in far too many places today.",https://twitter.com/NobelPrize/status/1446400172125302784/photo/1,729,6.5K,37K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1446211362103889924,"Oct 8, 2021","It’s always good to be from Chicago, but this year is especially sweet. Congratulations to the",https://twitter.com/BarackObama/status/1446211362103889924/analytics,"for making it to the WNBA finals, and to the legend,",Quote,@WNBA,", for making all of us proud. We’ll be rooting for you.",@ChicagoSky
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1446211368554795010,"Oct 8, 2021","And of course, I’m excited for my",https://twitter.com/BarackObama/status/1446211368554795010/photo/1,388,707,7.9K,,@WhiteSox
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1445464092555112448,"Oct 6, 2021","And in Georgia, Republicans released a congressional map that decreases the voting power of communities of color – including African Americans in a historically Black district – and ignores how the state has changed.",https://twitter.com/BarackObama/status/1445464092555112448/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1445464097752035330,"Oct 6, 2021","If we don’t stand up for democracy, we’ll see this type of gerrymandering happen in even more states. It’s why",,386,2.5K,10K,,@DemRedistrict
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1445464088335708160,"Oct 6, 2021","Right now, state legislatures across the country are setting new boundaries for state legislative and congressional districts. And in many states, Republicans are drawing maps that allow them to hold onto power.",https://twitter.com/BarackObama/status/1445464088335708160/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1445464090432868355,"Oct 6, 2021","In Texas, for example, Republicans recently passed a law making voting harder, especially for people of color. Now they’re advancing a new congressional map that’s tilted in their favor and doesn’t reflect the state’s growth.",https://twitter.com/DemRedistrict/status/1442584733838364672/photo/1,257,1.7K,4.9K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1445434311692505089,"Oct 5, 2021","Our latest production from Higher Ground, Ada Twist, Scientist, is now on Netflix. Based on the book series, the show will continue the work we started at the White House Science Fair. We hope it inspires more young people to discover science and use their imagination to create.",,455,1.9K,17K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1444739482050301953,"Oct 4, 2021","Happy anniversary, Miche! Over the past 29 years, I've loved watching the world get to know you not just as a daughter of the South Side, but as a mother, lawyer, executive, author, First Lady, and my best friend. I can’t imagine life without you.",https://twitter.com/BarackObama/status/1444739482050301953/photo/1,7.6K,18K,313K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1444045206916063234,"Oct 2, 2021","Happy 97th birthday, President Carter! Thank you for the extraordinary example of lifelong service that you've set for all of us.",,1.8K,10K,155K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1442983205502586882,"Sep 29, 2021","Today, we officially broke ground on the Obama Presidential Center on the South Side of Chicago. Michelle and I can’t imagine a better investment in the city we love, and generations of young leaders who will help create change.",https://twitter.com/BarackObama/status/1442983205502586882/photo/1,2.1K,6.8K,92K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1441107723941081088,"Sep 24, 2021","If we want to give our children and grandchildren a brighter future, the wealthiest Americans and large corporations must pay their fair share in taxes.",https://t.co/zqlZr6UpLe,1.4K,4.7K,32K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1440069580437671952,"Sep 21, 2021","Ten years ago today, we repealed ‘Don’t Ask, Don’t Tell.’ Today our military is stronger and our country is safer because patriotic Americans no longer have to live a lie in order to defend the country they love.",https://twitter.com/BarackObama/status/1440069580437671952/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1440069585865039874,"Sep 21, 2021","The repeal of ‘Don’t Ask, Don’t Tell’ allowed these two Marines to be true to themselves while serving in our military. Listen to their story:",,259,653,7.1K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1438541175607242766,"Sep 16, 2021",Wishing my friend,,6.5K,14K,106K,,@JustinTrudeau
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1437878127011696641,"Sep 15, 2021","The Freedom to Vote Act just introduced in the Senate would strengthen our democracy by making it easier for people to vote and harder for politicians and special interests to drown out the voices of ordinary Americans. I support it, and every Senator should do the same.",,1.4K,7.5K,50K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1437808539016343558,"Sep 14, 2021",Many of the refugees fleeing Afghanistan stood by America and risked everything for a chance at a better life. With the launch of,https://twitter.com/welcomeus/status/1437795166300090375/photo/1,610,1.9K,10K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1436655211846721537,"Sep 11, 2021","Today we honor the nearly 3,000 men, women, and children who died on September 11, 2001, and the heroes who have always run towards danger to do what’s right. Let’s never forget that day, and let’s never take them for granted.",https://twitter.com/BarackObama/status/1436655211846721537/photo/1,2.1K,19K,147K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1436111878045028353,"Sep 10, 2021",It was great speaking with,,718,1.3K,9.4K,,@Surgeon_General
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1435736097535954944,"Sep 9, 2021","California! You’ve got a big choice to make by September 14, and everything is on the line. Your vote could be the difference between protecting our kids or putting them at risk; helping Californians recover or taking us backwards. Vote “no” on the Republican recall.",,5.9K,27K,143K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1436111878045028353,"Sep 10, 2021",It was great speaking with,,718,1.3K,9.4K,,@Surgeon_General
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1435657058536337418,"Sep 8, 2021",Great memories of an important day. 31 million people now have health insurance—and the peace of mind that comes with it—thanks to the Affordable Care Act. Now,,773,2.8K,21K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1435262267013181440,"Sep 7, 2021",The pandemic has devastated communities everywhere. But the young leaders in our newest class of,https://twitter.com/ObamaFoundation/status/1435256829735489537/photo/1,530,1K,9.1K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1434894258780114956,"Sep 6, 2021","This Labor Day, let’s honor all the working men and women who make this country what it is—and the American labor movement that has helped protect them, especially during this pandemic.",https://twitter.com/BarackObama/status/1434894258780114956/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1434894261112164352,"Sep 6, 2021","Labor Day is about honoring folks like Maurice Harris—a devoted husband and father of five, who has spent his career working in the trades in Chicago. He'll soon help build our Obama Presidential Center. Here’s his incredible story:",,293,1K,10K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1432822074117079040,"Sep 1, 2021","Michelle and I are thinking of everyone affected by Hurricane Ida, and we're grateful to the first responders doing heroic work. Here are some ways to support those in need:",,904,2.4K,19K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1431244018248257537,"Aug 27, 2021","Like so many of you, Michelle and I were heartbroken to hear about the terrorist attack outside the Kabul airport that killed and wounded so many U.S. service members, as well as Afghan men, women, and children.",https://twitter.com/BarackObama/status/1431244018248257537/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1431244029749047296,"Aug 27, 2021","Our hearts go out to the families who lost a loved one, and to everyone continuing the mission in Kabul. We’re also thinking of the families of the Afghans who died, many of whom stood by America and were willing to risk everything for a chance at a better life.",https://twitter.com/BarackObama/status/1431244029749047296/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1431244052742213641,"Aug 27, 2021","May God bless the memory of those we lost, and protect those who remain in harm’s way.",,616,2.1K,30K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1430565712330952705,"Aug 25, 2021","Yesterday, the House passed the John Lewis Voting Rights Advancement Act that will help Americans everywhere make their voices heard. Now the Senate needs to follow the House’s lead. Call your Senators and ask them to do the right thing. Our democracy is on the line.",,1.2K,4.7K,26K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1425812142176018436,"Aug 12, 2021","We’re at a turning point in the redistricting process, and maps drawn in the next 12 months will determine the next decade of representation in our country.",,1K,3.5K,13K,,@AllOnTheLine
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1423690344798035972,"Aug 6, 2021","The Voting Rights Act, signed into law 56 years ago today, was a monumental piece of legislation. But with the Supreme Court and state legislatures making it harder to cast a ballot, we can’t take voting rights for granted.",https://twitter.com/BarackObama/status/1423690344798035972/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1423690346416967685,"Aug 6, 2021",Congress needs to summon the same courage we saw a half century ago when the Voting Rights Act was passed and guarantee every American a voice and a vote.,,1.6K,2.7K,17K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1423361943100854272,"Aug 6, 2021","From the coal mines of Pennsylvania to the halls of Congress, Rich Trumka was a fierce advocate for working Americans. He loved this country, and he never missed an opportunity to remind us what we can be. Thinking of his family, friends, and federation on this difficult day.",,913,2.1K,23K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1420135139347034112,"Jul 28, 2021",One of the things I’ve always loved about basketball is the fact that it brings people together and empowers young people everywhere. I’m proud to join the team at,,1.3K,2.1K,17K,,@NBA_Africa
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1419758772445057031,"Jul 27, 2021","COVID-19 has gotten more contagious, so it’s more important than ever to get vaccinated. Vaccines are safe, and the best way to protect yourself and your loved ones. Go to",https://t.co/k4jKpQaGhW,1.3K,4.6K,27K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1419451561051189248,"Jul 26, 2021","Bob Moses was a hero of mine. His quiet confidence helped shape the civil rights movement, and he inspired generations of young people looking to make a difference. Michelle and I send our prayers to Janet and the rest of the Moses family.",,895,3K,37K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1418715270961500163,"Jul 24, 2021",I could not be prouder of the incredible athletes representing,,1K,3.3K,54K,,@TeamUSA
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1418244880246075392,"Jul 22, 2021",Since Bruce,,962,2.2K,15K,,@springsteen
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1416802924424957955,"Jul 18, 2021","Even when he was confined to the darkness of a jail cell, Madiba’s light shone brightly. Today, as we reflect on his legacy, I see Mandela’s spirit alive in our",https://twitter.com/ObamaFoundation/status/1416765102141976576/photo/1,903,2.1K,16K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1416480267024306184,"Jul 18, 2021","John Lewis and C.T. Vivian loved this country so much that they risked their lives so that it might live up to its promise. They gave all of themselves to the cause of freedom and justice, and inspired generations to follow their example. Now it’s up to us to continue the work.",https://twitter.com/BarackObama/status/1416480267024306184/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1413287052666363909,"Jul 9, 2021",Michelle and I sat down with some terrific young people from,,553,1.5K,11K,,@KidsPress
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1412864203258540033,"Jul 8, 2021","If you want to make sure that insiders can’t drown out the voices of ordinary folks, I hope you'll check out",https://twitter.com/BarackObama/status/1412864203258540033/photo/1,405,1.6K,7.1K,,@AllOnTheLine
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1412075066070810625,"Jul 5, 2021","In the wake of the SCOTUS ruling further weakening the Voting Rights Act, take a look at how one Republican in Michigan was subjected to harsh attacks from within his own party for simply acknowledging the validity of the election results in his state.",https://twitter.com/BarackObama/status/1412075066070810625/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1412075067903811588,"Jul 5, 2021",It's more urgent than ever for Congress to pass robust new voting rights legislation—now.,,589,2.5K,18K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1411671471366234114,"Jul 4, 2021","Happy Fourth of July, and Happy Birthday, Malia! It’s been such a joy to watch you begin to make your own way in the world with poise, grace, and humor. I miss the days when you thought the fireworks were for you.",https://twitter.com/BarackObama/status/1411671471366234114/photo/1,4.5K,14K,323K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1409935053711458304,"Jun 29, 2021",Libraries are citadels of knowledge and empathy—and they’ve played an extraordinarily important role in my life. I spoke with,,1.1K,2.6K,18K,,@SmithsonianSec
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1408833192543637506,"Jun 26, 2021","Our progress on the journey to equality sometimes feels like two steps forward, one step back. But when marriage equality became the law of the land six years ago, justice arrived like a thunderbolt.",,802,1.5K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1408818108224131074,"Jun 26, 2021","As a dad of two daughters, this movie really hit home for me. I'm glad to see it has resonated with so many people.",https://twitter.com/NetflixTudum/status/1408510014847959053/photo/1,2.2K,6K,77K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1409935053711458304,"Jun 29, 2021",Libraries are citadels of knowledge and empathy—and they’ve played an extraordinarily important role in my life. I spoke with,,1.1K,2.6K,18K,,@SmithsonianSec
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1408485199189512196,"Jun 25, 2021",Congratulations to the,,355,1.1K,9.6K,,@CripCampFilm
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1407700032061689856,"Jun 23, 2021","By telling her story, Natoma Canfield helped us pass the Affordable Care Act. She was an inspiration to me and so many others, which is why her letter still hangs in my office. Michelle and I send our condolences to Natoma’s family.",https://t.co/QwII5NNM4P,547,1.6K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1407444434157977601,"Jun 23, 2021","The Senate is preparing to take action on a bill that would strengthen our democracy, but Republican Senators are afraid to even debate it. This week,",https://twitter.com/nowthisnews,1K,3.6K,19K,,@EricHolder
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1406628503488024581,"Jun 20, 2021","I’m really proud of young men like James and Lazarus who, despite the obstacles they have faced, are raising their daughters with tremendous love and care. To all the dads out there—Happy Father’s Day.",,959,2.8K,31K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1401226146973470722,"Jun 5, 2021",It's always great catching up with,,3.2K,8.9K,75K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1400845069217828872,"Jun 4, 2021","On National Gun Violence Awareness Day, we",,1.1K,4K,29K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1400484971760996354,"Jun 3, 2021","Coaches like Ernest Radcliffe are changing lives every single day. They understand how sports can help us build relationships, communicate better, and learn how to get back up when life knocks us down.

Thanks for letting me stop by practice, Coach!",,644,1.8K,16K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1400172449816317953,"Jun 3, 2021","Yesterday, I sat down with some of the Obama Presidential Center’s neighbors—local business owners who help hold the South Side of Chicago together. We talked about how the",https://twitter.com/BarackObama/status/1400172449816317953/photo/1,668,1.5K,20K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1400140945975386113,"Jun 2, 2021",Michelle and I are excited to share our latest show from Higher Ground: We The People. Some of our favorite artists got together with amazing animators to remix civics—and the result is a lot better than what we had in school. Check it out on,,746,3.3K,17K,,@Netflix
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1399878518960529412,"Jun 2, 2021","It’s great to be back in my hometown and even better to spend some time with talented young people in Jackson Park. I’m proud of the Wolfpack for a terrific season, and for their leadership off the field as well. Thanks for letting me give a guest pep talk!",,699,2.1K,26K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1399412024396894211,"May 31, 2021","On the 100th anniversary of the Tulsa Race Massacre, we remember all those who were killed and the survivors who bravely continue to share their stories so that we never forget this painful part of our history. Take a moment to learn about what happened:",https://t.co/RiqrSpKGNz,1.1K,10K,49K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1399878518960529412,"Jun 2, 2021","It’s great to be back in my hometown and even better to spend some time with talented young people in Jackson Park. I’m proud of the Wolfpack for a terrific season, and for their leadership off the field as well. Thanks for letting me give a guest pep talk!",,699,2.1K,26K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1399350457001250819,"May 31, 2021","This Memorial Day, let’s remember the men and women who sacrificed everything for the people they served with and the country they loved. We owe them all an enormous debt of gratitude.",https://twitter.com/BarackObama/status/1399350457001250819/photo/1,1.1K,9.9K,107K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1397637033942831104,"May 27, 2021",At today’s,,522,904,6.2K,,@MBK_Alliance
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1397576191981330442,"May 26, 2021","At a time when so much of the debate around vaccinations and other public health measures has been politicized, this article offers a useful reminder of the role of modern science in fundamentally transforming all of our lives.",https://twitter.com/BarackObama/status/1397576191981330442/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1397576193365401604,"May 26, 2021","The COVID-19 vaccines are a miracle of modern science, and getting one is the best way to protect yourself and your family. If you haven’t already, schedule an appointment near you at",,295,768,5.9K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1395835463248842761,"May 22, 2021",Spending time with young folks always makes me hopeful about the future. I had a great time catching up with,,758,1.2K,13K,abc7chicago.com/education/pres,@ChiPubSchools
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1394336949939445760,"May 17, 2021","This month marks 60 years since the Freedom Riders bravely set out on two buses to challenge segregation in the South.
 
To mark this anniversary, the",,2.4K,2.9K,19K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1393290129788350468,"May 15, 2021","The other day I had a chance to visit a COVID-19 vaccination site in Greenbelt, MD. It was great to see so many folks getting their shot. If you need one, sign up today at",,5.4K,3.9K,32K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1392547819425345538,"May 13, 2021","On International Nurses Day, let’s celebrate the nurses and medical professionals around the world who do so much for so many. And let’s thank them the best way we can: by getting the COVID-19 vaccine and encouraging our friends and family to do the same.",,2.1K,8K,70K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1391786558748045312,"May 10, 2021",When,https://t.co/ob1Ynoesod,1.3K,2.4K,16K,hot/obamacare-signups.html,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1391415644252512267,"May 9, 2021",Happy Mother’s Day to,https://twitter.com/BarackObama/status/1391415644252512267/photo/1,2.7K,11K,231K,,@MichelleObama
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1391106025269440516,"May 9, 2021","Today our family lost a true friend and loyal companion. For more than a decade, Bo was a constant, gentle presence in our lives—happy to see us on our good days, our bad days, and everyday in between.",https://twitter.com/BarackObama/status/1391106025269440516/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1391106033922318340,"May 9, 2021","He tolerated all the fuss that came with being in the White House, had a big bark but no bite, loved to jump in the pool in the summer, was unflappable with children, lived for scraps around the dinner table, and had great hair.",https://twitter.com/BarackObama/status/1391106033922318340/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1391106043900579842,"May 9, 2021",He was exactly what we needed and more than we ever expected. We will miss him dearly.,https://twitter.com/BarackObama/status/1391106043900579842/photo/1,5.9K,11K,260K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1390376149809864704,"May 7, 2021","Zahrah’s story is a reminder that the Obama Presidential Center isn’t just about creating a place for people to visit. It’s about investing in the South Side, and giving Chicagoans an opportunity to build a brighter future.",,592,1K,10K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1390325192585453568,"May 6, 2021","Happy 90th birthday to Willie Mays! If it wasn't for folks like Willie and Jackie Robinson, I might never have made it to the White House. The spirit he played with and the way he carried himself changed the game and people’s attitudes. I’m glad he’s still going strong.",https://twitter.com/BarackObama/status/1390325192585453568/photo/1,1.4K,7.5K,90K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1388115964202557441,"Apr 30, 2021","This week, Admiral Bill McRaven joined me to reflect on the operation against Osama bin Laden ten years ago. 

Looking back, I am grateful to Bill, his team, and the thousands of people across government, whose work made it possible for that mission to succeed.",https://twitter.com/BarackObama/status/1388115964202557441/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1388116011367424000,"Apr 30, 2021",It was because of them I was able to travel to New York City later that week and tell some of the people who had a loved one murdered by al Qaeda on September 11: America has never forgotten your loss. Watch my full conversation with Bill:,,492,840,7.8K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1387908687830949894,"Apr 30, 2021","Bernie Wong was a trailblazer who spent her life advocating for Asian Americans and immigrant communities in Chicago and across the U.S. Her legacy of community leadership inspired me and so many others, and her impact will be felt for generations to come.",https://t.co/1s88ozW4xJ,324,1.2K,11K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1387897264711012357,"Apr 30, 2021",During President,,1.6K,8.5K,70K,,@JoeBiden
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1384328303239106568,"Apr 20, 2021",Walter Mondale championed progressive causes and changed the role of VP—so leaders like,,550,5K,52K,,@JoeBiden
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1383926520377270276,"Apr 19, 2021",Charles and,https://twitter.com/attn,977,5K,30K,,@Shaq
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1382405939697958912,"Apr 15, 2021","After nearly two decades in Afghanistan, it’s time to recognize that we have accomplished all that we can militarily, and bring our remaining troops home. I support",https://twitter.com/BarackObama/status/1382405939697958912/photo/1,2.6K,6.4K,60K,,@POTUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1382340372119105537,"Apr 14, 2021",Michelle and I are thrilled to be one step closer to bringing the Obama Presidential Center to the South Side of Chicago. We hope it will help lift up the South Side and breathe new life into Jackson Park and the surrounding communities.,https://twitter.com/ObamaFoundation,1.1K,3.9K,41K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1381978744257122311,"Apr 13, 2021","Our hearts are heavy over yet another shooting of a Black man, Daunte Wright, at the hands of police. It’s important to conduct a full and transparent investigation, but this is also a reminder of just how badly we need to reimagine policing and public safety in this country.",https://twitter.com/BarackObama/status/1381978744257122311/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1381978746157203456,"Apr 13, 2021",You can find resources and ways to help here:,,758,2K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1380555008593305606,"Apr 9, 2021","Through his extraordinary example, His Royal Highness Prince Philip proved that true partnership has room for both ambition and selflessness — all in service of something greater. Our thoughts are with Her Majesty the Queen, the Royal Family, and the British people.",https://twitter.com/BarackObama/status/1380555008593305606/photo/1,2.5K,13K,229K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1379510006207381505,"Apr 7, 2021","The only way we’ll be able to beat this pandemic is if enough people get vaccinated. So join me, Michelle, and Americans everywhere in getting the COVID-19 vaccine as soon as it’s available to you—and encourage your friends and family to do the same.",https://twitter.com/ItsMadeToSave,1.3K,4.3K,32K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1376913644873736199,"Mar 30, 2021","Bruce and I agree that our most important anchor over the years has been our families. We’re both lucky enough to have remarkable partners who ground us, and kids who help us understand what really matters in life. Listen to our conversation on",https://twitter.com/BarackObama/status/1376913644873736199/photo/1,1K,3.2K,52K,,@Spotify
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1376528504490196993,"Mar 29, 2021","My family and I are mourning the loss of our beloved grandmother, Sarah Ogwel Onyango Obama, affectionately known to many as “Mama Sarah” but known to us as “Dani” or Granny. We will miss her dearly, but we’ll celebrate with gratitude her long and remarkable life.",https://twitter.com/BarackObama/status/1376528504490196993/photo/1,23K,36K,612K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1375462571436834818,"Mar 26, 2021","As we build the Obama Presidential Center on the South Side of Chicago, we're focused on generating sustainable jobs for the local community. Our new workforce initiative will open doors to those often left out of the construction industry.",https://t.co/D5fAHFMdit,1.1K,2.6K,22K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1374847649195700231,"Mar 25, 2021","Let’s be clear: This is a deliberate attempt to undermine our democracy by making it harder to vote. That’s why passing the For the People Act is so important, and why every one of us needs to keep up the fight. Our future depends on it.",https://twitter.com/allontheline/status/1374739881176535041/photo/1,2K,15K,68K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1374421092236857359,"Mar 23, 2021","As part of the American Rescue Plan,",https://twitter.com/BarackObama/status/1374421092236857359/analytics,"just signed the largest expansion of health care since the Affordable Care Act. It’s an example of how government is supposed to work, and exactly what I hoped would happen when I signed the ACA into law 11 years ago today.",,,,@POTUS
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1374421099933397004,"Mar 23, 2021","The American Rescue Plan lowers premiums for millions of families, makes health insurance more affordable for low-and middle-income Americans, and provides incentives for states to expand Medicaid and cover as many as four million additional Americans.",https://twitter.com/BarackObama/status/1374421099933397004/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1374421101694963726,"Mar 23, 2021","Now we need to keep it up. Because until every single American has access to quality, affordable health care, we have more work to do—and I’m grateful to President Biden for continuing to lead the fight.",,241,732,8.6K,,
