UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@MrBeast,"I literally work in my studio all day and barely ever leave, so seeing something like this is mind blowing",143K,1.7K,4.1K,https://twitter.com/MrBeast/status/1566567150898356226
@MrBeast,"Me - Don’t show up lots of people will be here

You guys -",179K,2.7K,7.9K,https://twitter.com/MrBeast/status/1566458954728804354
@MrBeast,I’m curious what would happen if I took everything we know about YouTube retention/story telling/virality and tried to apply it to an animated movie or series,99K,3.1K,2.2K,https://twitter.com/MrBeast/status/1561995585695137792
@MrBeast,"I want to grow this channel to over 100 mil subscribers and inspire kids around the world to do good!

I’ll never make a penny off this channel (and I invest millions of my own money into it because I believe in what we’re doing)

THANK YOU DARREN FOR RUNNING THE CHARITY!",29K,703,938,https://twitter.com/MrBeast/status/1561041571944009734
@MrBeast,We filled 5 school buses with school supplies and helped kids in need! Thank you sun-maid helping us fund this!,53K,1.2K,1.5K,https://twitter.com/MrBeast/status/1558204005268049921
@MrBeast,Try to resist the urge to like this tweet,161K,6.8K,3.1K,https://twitter.com/MrBeast/status/1557426421571756036
@MrBeast,Also for my fellow YouTube nerds here are the stats for the island video so far,23K,615,455,https://twitter.com/MrBeast/status/1557248204026118144
@MrBeast,Also got #1 on the clips channel lol,15K,254,195,https://twitter.com/MrBeast/status/1557241913845194752
@MrBeast,:D,29K,780,461,https://twitter.com/MrBeast/status/1555299267782254594
@MrBeast,"I spent a million dollars filming a main channel video but uploaded it on Ludwig’s channel to see how it’d do lol

Go watch it",92K,1.2K,1.6K,https://twitter.com/MrBeast/status/1554318757023080448
@MrBeast,"Also I just want to say that no matter how big I get I’ll never own a mansion, yacht, Lamborghini etc. All I want is to make the best videos possible and help as many people as I can while doing it",102K,3.4K,3.5K,https://twitter.com/MrBeast/status/1552738615146463233
@MrBeast,Live-streaming my reaction to 100 mil!,48K,5.4K,11K,https://twitter.com/MrBeast/status/1552727642524237824
@MrBeast,I feel like I’m being assaulted,17K,369,250,https://twitter.com/MrBeast/status/1552437152457293830
@MrBeast,What if we got all the top creators together like teamtrees/teamseas but instead of making environmental videos we all just uploaded a video of us eating cereal and no context to confuse the world,117K,3.6K,2.7K,https://twitter.com/MrBeast/status/1551710463536381953
@MrBeast,One negative of shaving my head that I didn’t think of is now I have to photoshop hair on my head for thumbnails or people won’t realize it’s a MrBeast video,130K,1.9K,1.8K,https://twitter.com/MrBeast/status/1550569956965859331
