UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,happy pumpkin spice season to all who celebrate,4.9K,303,522,https://twitter.com/YouTube/status/1695164183422042289
@YouTube,today’s a good day for a challenge! here’s how to play:,658,99,89,https://twitter.com/YouTube/status/1695107920227131895
@YouTube,No purchase req'd. US only. 18+. CC req'd to redeem prize. Rules:,132,23,17,https://twitter.com/YouTube/status/1695107922634711220
@YouTube,which creator are you basing your whole vibe on this year?,7.3K,2.7K,742,https://twitter.com/YouTube/status/1695088645076578780
@YouTube,drop a creator that gives you organizing envy,3.7K,651,304,https://twitter.com/YouTube/status/1694847052826497235
@YouTube,who’s an artist we’re going to be hearing a lot more about soon?,7.4K,2.4K,802,https://twitter.com/YouTube/status/1694786655859687922
@YouTube,wild to think there was a time you could only play video games against whoever was also in your basement,3.4K,360,290,https://twitter.com/YouTube/status/1694439366515404945
@YouTube,reply with your mood & i’ll give you a hip hop rec,5K,2.2K,391,https://twitter.com/YouTube/status/1694378971368980770
@YouTube,need to make friends with a sewing creator before halloween,2.3K,190,183,https://twitter.com/YouTube/status/1694348770966679607
@YouTube,what video will always remind you of middle school?,2.1K,525,195,https://twitter.com/YouTube/status/1694137376086344060
@YouTube,*pretending to do my celebrity house tour by walking backwards and talking to no one*,1.3K,132,109,https://twitter.com/YouTube/status/1694092079557648712
@YouTube,i hope dogs in these videos have someone who can read them all the nice comments they're getting,1.1K,224,110,https://twitter.com/YouTube/status/1693744787793264688
@YouTube,tag a creator who could win an oscar,2.7K,1.9K,290,https://twitter.com/YouTube/status/1693412598438343085
@YouTube,drop your favorite late summer song,1.4K,646,202,https://twitter.com/YouTube/status/1693337102681870831
@YouTube,which kpop idol would you love to see do a GRWM?,879,269,102,https://twitter.com/YouTube/status/1693261603758587912
@YouTube,calling all bunnies,1.4K,150,347,https://twitter.com/YouTube/status/1693065597616050219
@YouTube,the whole idea of fan-made trailers is so beautiful,1K,175,105,https://twitter.com/YouTube/status/1693020012812922985
@YouTube,send this tweet to the person who sends you the best videos,1K,230,139,https://twitter.com/YouTube/status/1692974714686210472
@YouTube,"probably unnecessary, but i’m searching “making toast tutorial” just to double-check my work",942,160,97,https://twitter.com/YouTube/status/1692899218396963215
@YouTube,best mofongo tutorial?,649,171,69,https://twitter.com/YouTube/status/1692657625886806127
@YouTube,"pan dulce, dulce de leche, or tres leches?",739,190,82,https://twitter.com/YouTube/status/1692567029033644359
@YouTube,we owe so much to hip hop so you *know* it’s going down for its 50th anniversary,608,284,102,https://twitter.com/YouTube/status/1692317972881195250
@YouTube,drop a video that describes your best friend,1.2K,414,149,https://twitter.com/YouTube/status/1692310337263927425
@YouTube,the amount of books I owe an apology to rn. i'll read you soon i promise,1K,208,133,https://twitter.com/YouTube/status/1692159346363211878
@YouTube,just watched the Zepotha trailer,835,187,90,https://twitter.com/YouTube/status/1691966068531548609
@YouTube,𝖞𝖔𝖚 𝖒𝖎𝖌𝖍𝖙 𝖍𝖆𝖛𝖊 𝖓𝖔𝖙𝖎𝖈𝖊𝖉 𝖎'𝖛𝖊 𝖇𝖊𝖊𝖓 𝖚𝖘𝖎𝖓𝖌 𝖙𝖍𝖊 𝖑𝖔𝖌𝖔 𝖙𝖔 𝖘𝖍𝖔𝖜 𝖔𝖋𝖋 𝖒𝖞 𝖓𝖊𝖜 𝖈𝖆𝖑𝖑𝖎𝖌𝖗𝖆𝖕𝖍𝖞 𝖘𝖐𝖎𝖑𝖑𝖘,2.3K,363,334,https://twitter.com/YouTube/status/1691957764812124349
@YouTube,"BookTuber: here are new releases i’m excited about! 
me (from underneath pile of 1000 books i still need to read): i must read them all",840,157,102,https://twitter.com/YouTube/status/1691812055148270001
@YouTube,nothing like celebrating 50 years of hip hop with *the* girl power anthem: 's “U.N.I.T.Y.”,452,115,62,https://twitter.com/YouTube/status/1691585860125516090
@YouTube,time to get under the covers in my pjs and drop hot takes about Fashion Week looks,778,137,103,https://twitter.com/YouTube/status/1691555362992771438
@YouTube,"if you guessed all of them, you’re right!!",157,20,20,https://twitter.com/YouTube/status/1690157354636185601
@YouTube,“LL” stands for “ladies love”,197,34,24,https://twitter.com/YouTube/status/1690154945612500992
@YouTube,if you’ve seen my watch history you’ve seen my soul,1.3K,240,155,https://twitter.com/YouTube/status/1690000115786788864
@YouTube,drop your self-care starter pack here,1.2K,338,131,https://twitter.com/YouTube/status/1689735875272331264
@YouTube,is looking for runway models? asking for a friend…,620,100,76,https://twitter.com/YouTube/status/1689622628351225856
@YouTube,drop a video that belongs in a museum,2.3K,1K,232,https://twitter.com/YouTube/status/1689411234137821184
@YouTube,grwm to spend all afternoon watching back to school grwm videos,990,190,98,https://twitter.com/YouTube/status/1688980900439052290
@YouTube,"watching a tutorial video for building canoe from a solid block of cedar: i could do that.
watching a video called ""windsor knot (simple way)"": only wizards can pull off this dark magic",770,133,107,https://twitter.com/YouTube/status/1688943149094227968
@YouTube,these back to school grwms are awesome until i remember it’s not actually MY first day of college,888,177,83,https://twitter.com/YouTube/status/1688535463282225152
@YouTube,before the internet if you needed a movie ending explained you'd have to break into the director's house and demand answers,1.5K,233,152,https://twitter.com/YouTube/status/1688248572897103872
